"RANDOM STATE"
"0 0 -1727483681 468 0.0 false -915245704 -2031498862 547798882 -1514087396 905188948 2093259007 -346775892 1161426944 1986968438 -446189431 1110639380 -1900822380 -1793983322 845549033 1058316465 1034226702 -1910894557 288267350 -2087851305 -1981652222 -1989253991 -955587742 1209285390 536801290 471927360 1468084280 -1366864572 148939238 -1008187450 849417532 400481763 1583282527 -1947801821 335025945 -1394264437 1026753562 -741641371 -1551170127 623327601 2010728472 1162123368 -27359581 1209454216 -1587819529 1284999998 1504138684 -1149545084 -146859173 1178842324 1093260199 -346888792 1395209364 375986594 1516474152 329003221 -349911699 1254228386 1051692326 -523275346 1195089514 1073943092 -797403818 9109812 -100081365 -2130988322 -539686014 -1276441712 -1821989829 2037431540 -1415675107 936744429 852448100 1187313917 1031576046 -78108029 2140412763 -1824908236 -102741812 -1327502372 1062106674 -394229863 -1578852793 -810041779 1000008732 -1075886037 -1334199289 -2092958455 -1668802211 1561821379 -1631159641 -1962039106 1431614370 794095170 1985958112 1836826325 708932070 -769357099 2047108859 185233865 179875831 1063060033 -1266914770 -373718055 -2026983715 -779651470 -1282997953 -934408217 2017862805 1463023761 1382057231 -751477335 -1003086248 1023050768 1718883364 -2019346089 -664676988 -1621306965 1108083279 336365048 1095040184 -950032984 1577087123 1749048141 -566150 -1077365046 -64392650 837243088 -430170525 -1849904060 -1556675910 802611336 -1770184340 1772429145 1138851895 -721219416 972835374 -643149224 1212429273 -619959934 -1927395766 680836887 1796188332 -487315431 933412138 -581545413 -429394927 621393085 1955358900 1770310873 1355501417 1578359049 2131200423 1290725127 -259421405 -612101509 -430444108 83181074 -1512855266 -254554051 -1737945789 -1699723907 -1691117842 197916073 -832382681 266233495 1445303078 597317078 519671594 -1510911286 948272836 530723936 256612854 1629274950 -1306980716 2129517966 957379264 1807825486 1004631196 -1476052452 268047651 302275409 -1225651513 1817954607 55185579 -942878039 -323330393 -1898198973 -812171745 -1363178908 -873357685 -57034743 -1911683607 -378231389 -1736753807 1670386291 287995006 2092382154 -495758467 478352487 -14392075 -1258879824 -8563910 2046135482 -704888019 -2113694327 -1255983422 270830575 1477616176 -1964206988 1171965639 671924693 -465335469 -529604971 -221977555 1065418211 -1427335556 1967591492 -2110100802 -1856989689 44837460 1716756559 1664977903 -183040773 -6641061 100438076 1561739552 -1382911187 -99547704 1042879560 -440860155 1408540440 -692160820 35212657 -1576482712 -188207511 -813912821 -814814646 1702923492 -413883239 2096810054 -1700547617 612971155 1255317534 -1169850614 1057875974 -737930709 -1876236366 -1971943685 1909345569 -664441842 1352960924 662084660 -1180620775 1979972599 -997676201 -1649401346 -1574745975 -360152541 1408168591 180222727 -610410478 1338112168 -842935328 -684313636 1282028750 650306510 -989178231 -47977326 840165822 -1449139644 -732722718 1035314698 1641190588 -683496931 -726637608 -311284874 333853584 2037487102 -1780860889 2146765547 -1913285386 -2066048584 -90945452 -1310391750 84910861 -388443372 -593010939 126499814 1726273884 -634779654 -1693390667 1060968971 1536364852 34406841 1439309601 1034514776 594805891 -1760277283 340603171 -1391991946 300333317 -218847170 477263841 -1585525877 -221027949 -1841434315 -1266339721 1340982982 -1443800883 1335637267 -1332878015 81081272 57445624 1543317487 1030585933 -955425541 -1950411660 -704771734 -506923912 -1233954227 1623669162 755816726 -180393789 377661406 1866227117 1814363969 -524228116 1124541713 1120385711 1262771865 -1663918845 -363774429 -693371826 -140148916 701394169 1865797145 188630613 -658158359 1555124771 -1069949288 -657785837 -1043142552 1167351182 -407114748 418060602 1161651162 -1777732770 1487918881 -1543390156 -1962963362 -1252511847 1131909439 -1142301504 -108891695 929247762 142791869 1491075849 1982378747 1498901723 1539485866 1675534226 266455971 1355899437 1093574809 1995221857 971265655 -602398942 520003546 -958549027 1575973620 -1001157877 361505911 19645763 611592446 567952630 -1572468574 1298190367 -1821526375 895757997 750122245 444383489 -1986406249 1262339705 -1318326861 -1878022870 1614569125 206816121 -1957234727 875313405 -1106888709 -7572257 -1236931179 1881675456 816500860 -336884430 1162087833 -535137336 1755572951 -1638404851 -1856015124 1810075162 381977962 -854526482 92721771 -1201681279 1861238288 229525427 -1401794240 643529784 -2124655267 -938667459 -501307490 -476151976 1723734194 -1844152880 -1664542654 -1661743948 -1617663206 2046401987 1920341378 589998484 1106877815 -1145832004 717848606 -894359014 496534184 1863424981 -700511937 77726202 -963592425 -2135233285 -1196713079 -54675696 -497192842 1795808797 -1928806424 250441717 365452853 -277665060 -601505789 -1592297688 2036332092 1085239043 1015984975 -1829012866 2115223357 -792925787 1764075331 1852564314 -464315333 -480700781 -105539528 -813715157 1596624982 1692446535 -1404907826 1623834032 609262092 1471635504 1794450467 -1434895697 -21873709 1536772881 -1843720387 85296127 729761644 1953819544 -478666352 626128661 1799071935 -420026656 1409593094 1982545569 17417359 -1956346982 -1441573019 288637015 -556729197 1671323213 -1802495493 20185043 1805702491 -1461649806 2142308519 -240365216 1439211516 1791267097 46385148 -868951518 -781057767 1597764546 978061122 246570746 -452929656 372018259 -1279925936 -1905747408 -1927682238 -1291838609 -1943313584 685316051 1661466321 -1594527882 1574375169 1864561219 -1874077817 -843132804 702167405 -1810776149 -122530321 -458903656 1713890270 -1019138271 -1131219641 -535384668 -280678779 -1596554925 -50856271 1961578088 1414385739 274070943 -66284145 1432111665 810669985 -780228430 1001870014 -1594288835 -1049499480 1830719656 -1254007200 -1384736985 54615627 1954543862 1557477758 -244156531 -811598401 394981307 -831614532 1073310971 500628021 -1470059375 999553922 1389430349 -1411361011 -955159831 -937465527 -134642796 -870286093 1962362816 -415019814 -274449283 -1315150970 2112616977 -1740991202 -1640821377 1982594607 59844982 1063854660 1525203746 -1624094944 -346222564 2107887621 2146543099 -1455061083 -1564512961 1256304560 515917476 202246495 751970091 1421944982 572671896 1061112118 -1634590166 1657486164 1076990433 1734785533 146539862 2074101788 -1949111305 244219409 683972111 -1715217082 -563299767 564481345 1265766198 -1263758037 762292416 -1065184068 -144278321 -258921319 -1773031077 -728811352 -1193879293 1798600183 668166608 1384129555 -2011051565 -1193171561 796363432 -1289982378 1556714538 -1987029416 -640280694 -244147923 117854926 1725524495 1810968247 -1011871079 -1007325042 475407530 52161968 -1111287181 -759707636 -1989447638 -890416397 730960674 705124943 -49118902 2034393883 127320045 106365664 1398915765 54448670 -995931788"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks"
"-45","45","-45","45","0","nobody","40","""NEITHER""","75"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","speed"
"0","5","165","19.499430565019967","5.306125123030991","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"1","15","174","20.08942106237256","2.1904149287286314","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"2","25","183","20.184743340203557","-0.9792305506894088","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"3","35","192","19.783050247676265","-4.124764124069588","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"4","45","201","18.894232801871638","-7.168732315407898","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"5","55","210","17.540176638121366","-10.036182525482326","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"6","65","219","15.754223113031745","-12.656508613599229","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"7","75","228","13.580348329630425","-14.965189455105456","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"8","85","237","11.072080299761495","-16.90537766561069","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"9","95","246","8.29118090678468","-18.429299372256796","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"10","105","255","5.306125123030991","-19.49943056501997","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"11","115","264","2.190414928728631","-20.089421062372566","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"12","125","273","-0.9792305506894057","-20.184743340203564","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"13","135","282","-4.124764124069588","-19.78305024767627","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"14","5","291","-7.168732315407899","-18.894232801871645","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"15","15","300","-10.036182525482324","-17.540176638121373","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"16","25","309","-12.656508613599227","-15.754223113031749","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"17","35","318","-14.965189455105454","-13.580348329630432","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"18","45","327","-16.90537766561069","-11.072080299761502","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"19","55","336","-18.429299372256793","-8.29118090678468","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"20","65","345","-19.49943056501997","-5.306125123030991","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"21","75","354","-20.089421062372562","-2.190414928728631","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"22","85","3","-20.184743340203564","0.9792305506894057","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"23","95","12","-19.78305024767627","4.124764124069588","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"24","105","21","-18.894232801871645","7.168732315407898","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"25","115","30","-17.540176638121373","10.036182525482326","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"26","125","39","-15.754223113031749","12.656508613599229","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"27","135","48","-13.580348329630432","14.965189455105456","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"28","5","57","-11.072080299761502","16.90537766561069","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"29","15","66","-8.29118090678468","18.429299372256793","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"30","25","75","-5.306125123030991","19.499430565019967","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"31","35","84","-2.1904149287286314","20.089421062372555","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"32","45","93","0.9792305506894052","20.184743340203557","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"33","55","102","4.124764124069588","19.783050247676265","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"34","65","111","7.168732315407881","18.894232801871638","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"35","75","120","10.036182525482324","17.540176638121363","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"36","85","129","12.656508613599227","15.754223113031742","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"37","95","138","14.965189455105454","13.580348329630425","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"38","105","147","16.90537766561069","11.072080299761495","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"
"39","115","156","18.429299372256793","8.291180906784676","""arrow""","""""","9.9","{all-turtles}","false","2","1","""up""","0.35"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-45","45","0","""""","9.9"
"-44","45","0","""""","9.9"
"-43","45","0","""""","9.9"
"-42","45","0","""""","9.9"
"-41","45","0","""""","9.9"
"-40","45","0","""""","9.9"
"-39","45","0","""""","9.9"
"-38","45","0","""""","9.9"
"-37","45","0","""""","9.9"
"-36","45","0","""""","9.9"
"-35","45","0","""""","9.9"
"-34","45","0","""""","9.9"
"-33","45","0","""""","9.9"
"-32","45","0","""""","9.9"
"-31","45","0","""""","9.9"
"-30","45","0","""""","9.9"
"-29","45","0","""""","9.9"
"-28","45","0","""""","9.9"
"-27","45","0","""""","9.9"
"-26","45","0","""""","9.9"
"-25","45","0","""""","9.9"
"-24","45","0","""""","9.9"
"-23","45","0","""""","9.9"
"-22","45","0","""""","9.9"
"-21","45","0","""""","9.9"
"-20","45","0","""""","9.9"
"-19","45","0","""""","9.9"
"-18","45","0","""""","9.9"
"-17","45","0","""""","9.9"
"-16","45","0","""""","9.9"
"-15","45","0","""""","9.9"
"-14","45","0","""""","9.9"
"-13","45","0","""""","9.9"
"-12","45","0","""""","9.9"
"-11","45","0","""""","9.9"
"-10","45","0","""""","9.9"
"-9","45","0","""""","9.9"
"-8","45","0","""""","9.9"
"-7","45","0","""""","9.9"
"-6","45","0","""""","9.9"
"-5","45","0","""""","9.9"
"-4","45","0","""""","9.9"
"-3","45","0","""""","9.9"
"-2","45","0","""""","9.9"
"-1","45","0","""""","9.9"
"0","45","0","""""","9.9"
"1","45","0","""""","9.9"
"2","45","0","""""","9.9"
"3","45","0","""""","9.9"
"4","45","0","""""","9.9"
"5","45","0","""""","9.9"
"6","45","0","""""","9.9"
"7","45","0","""""","9.9"
"8","45","0","""""","9.9"
"9","45","0","""""","9.9"
"10","45","0","""""","9.9"
"11","45","0","""""","9.9"
"12","45","0","""""","9.9"
"13","45","0","""""","9.9"
"14","45","0","""""","9.9"
"15","45","0","""""","9.9"
"16","45","0","""""","9.9"
"17","45","0","""""","9.9"
"18","45","0","""""","9.9"
"19","45","0","""""","9.9"
"20","45","0","""""","9.9"
"21","45","0","""""","9.9"
"22","45","0","""""","9.9"
"23","45","0","""""","9.9"
"24","45","0","""""","9.9"
"25","45","0","""""","9.9"
"26","45","0","""""","9.9"
"27","45","0","""""","9.9"
"28","45","0","""""","9.9"
"29","45","0","""""","9.9"
"30","45","0","""""","9.9"
"31","45","0","""""","9.9"
"32","45","0","""""","9.9"
"33","45","0","""""","9.9"
"34","45","0","""""","9.9"
"35","45","0","""""","9.9"
"36","45","0","""""","9.9"
"37","45","0","""""","9.9"
"38","45","0","""""","9.9"
"39","45","0","""""","9.9"
"40","45","0","""""","9.9"
"41","45","0","""""","9.9"
"42","45","0","""""","9.9"
"43","45","0","""""","9.9"
"44","45","0","""""","9.9"
"45","45","0","""""","9.9"
"-45","44","0","""""","9.9"
"-44","44","0","""""","9.9"
"-43","44","0","""""","9.9"
"-42","44","0","""""","9.9"
"-41","44","0","""""","9.9"
"-40","44","0","""""","9.9"
"-39","44","0","""""","9.9"
"-38","44","0","""""","9.9"
"-37","44","0","""""","9.9"
"-36","44","0","""""","9.9"
"-35","44","0","""""","9.9"
"-34","44","0","""""","9.9"
"-33","44","0","""""","9.9"
"-32","44","0","""""","9.9"
"-31","44","0","""""","9.9"
"-30","44","0","""""","9.9"
"-29","44","0","""""","9.9"
"-28","44","0","""""","9.9"
"-27","44","0","""""","9.9"
"-26","44","0","""""","9.9"
"-25","44","0","""""","9.9"
"-24","44","0","""""","9.9"
"-23","44","0","""""","9.9"
"-22","44","0","""""","9.9"
"-21","44","0","""""","9.9"
"-20","44","0","""""","9.9"
"-19","44","0","""""","9.9"
"-18","44","0","""""","9.9"
"-17","44","0","""""","9.9"
"-16","44","0","""""","9.9"
"-15","44","0","""""","9.9"
"-14","44","0","""""","9.9"
"-13","44","0","""""","9.9"
"-12","44","0","""""","9.9"
"-11","44","0","""""","9.9"
"-10","44","0","""""","9.9"
"-9","44","0","""""","9.9"
"-8","44","0","""""","9.9"
"-7","44","0","""""","9.9"
"-6","44","0","""""","9.9"
"-5","44","0","""""","9.9"
"-4","44","0","""""","9.9"
"-3","44","0","""""","9.9"
"-2","44","0","""""","9.9"
"-1","44","0","""""","9.9"
"0","44","0","""""","9.9"
"1","44","0","""""","9.9"
"2","44","0","""""","9.9"
"3","44","0","""""","9.9"
"4","44","0","""""","9.9"
"5","44","0","""""","9.9"
"6","44","0","""""","9.9"
"7","44","0","""""","9.9"
"8","44","0","""""","9.9"
"9","44","0","""""","9.9"
"10","44","0","""""","9.9"
"11","44","0","""""","9.9"
"12","44","0","""""","9.9"
"13","44","0","""""","9.9"
"14","44","0","""""","9.9"
"15","44","0","""""","9.9"
"16","44","0","""""","9.9"
"17","44","0","""""","9.9"
"18","44","0","""""","9.9"
"19","44","0","""""","9.9"
"20","44","0","""""","9.9"
"21","44","0","""""","9.9"
"22","44","0","""""","9.9"
"23","44","0","""""","9.9"
"24","44","0","""""","9.9"
"25","44","0","""""","9.9"
"26","44","0","""""","9.9"
"27","44","0","""""","9.9"
"28","44","0","""""","9.9"
"29","44","0","""""","9.9"
"30","44","0","""""","9.9"
"31","44","0","""""","9.9"
"32","44","0","""""","9.9"
"33","44","0","""""","9.9"
"34","44","0","""""","9.9"
"35","44","0","""""","9.9"
"36","44","0","""""","9.9"
"37","44","0","""""","9.9"
"38","44","0","""""","9.9"
"39","44","0","""""","9.9"
"40","44","0","""""","9.9"
"41","44","0","""""","9.9"
"42","44","0","""""","9.9"
"43","44","0","""""","9.9"
"44","44","0","""""","9.9"
"45","44","0","""""","9.9"
"-45","43","0","""""","9.9"
"-44","43","0","""""","9.9"
"-43","43","0","""""","9.9"
"-42","43","0","""""","9.9"
"-41","43","0","""""","9.9"
"-40","43","0","""""","9.9"
"-39","43","0","""""","9.9"
"-38","43","0","""""","9.9"
"-37","43","0","""""","9.9"
"-36","43","0","""""","9.9"
"-35","43","0","""""","9.9"
"-34","43","0","""""","9.9"
"-33","43","0","""""","9.9"
"-32","43","0","""""","9.9"
"-31","43","0","""""","9.9"
"-30","43","0","""""","9.9"
"-29","43","0","""""","9.9"
"-28","43","0","""""","9.9"
"-27","43","0","""""","9.9"
"-26","43","0","""""","9.9"
"-25","43","0","""""","9.9"
"-24","43","0","""""","9.9"
"-23","43","0","""""","9.9"
"-22","43","0","""""","9.9"
"-21","43","0","""""","9.9"
"-20","43","0","""""","9.9"
"-19","43","0","""""","9.9"
"-18","43","0","""""","9.9"
"-17","43","0","""""","9.9"
"-16","43","0","""""","9.9"
"-15","43","0","""""","9.9"
"-14","43","0","""""","9.9"
"-13","43","0","""""","9.9"
"-12","43","0","""""","9.9"
"-11","43","0","""""","9.9"
"-10","43","0","""""","9.9"
"-9","43","0","""""","9.9"
"-8","43","0","""""","9.9"
"-7","43","0","""""","9.9"
"-6","43","0","""""","9.9"
"-5","43","0","""""","9.9"
"-4","43","0","""""","9.9"
"-3","43","0","""""","9.9"
"-2","43","0","""""","9.9"
"-1","43","0","""""","9.9"
"0","43","0","""""","9.9"
"1","43","0","""""","9.9"
"2","43","0","""""","9.9"
"3","43","0","""""","9.9"
"4","43","0","""""","9.9"
"5","43","0","""""","9.9"
"6","43","0","""""","9.9"
"7","43","0","""""","9.9"
"8","43","0","""""","9.9"
"9","43","0","""""","9.9"
"10","43","0","""""","9.9"
"11","43","0","""""","9.9"
"12","43","0","""""","9.9"
"13","43","0","""""","9.9"
"14","43","0","""""","9.9"
"15","43","0","""""","9.9"
"16","43","0","""""","9.9"
"17","43","0","""""","9.9"
"18","43","0","""""","9.9"
"19","43","0","""""","9.9"
"20","43","0","""""","9.9"
"21","43","0","""""","9.9"
"22","43","0","""""","9.9"
"23","43","0","""""","9.9"
"24","43","0","""""","9.9"
"25","43","0","""""","9.9"
"26","43","0","""""","9.9"
"27","43","0","""""","9.9"
"28","43","0","""""","9.9"
"29","43","0","""""","9.9"
"30","43","0","""""","9.9"
"31","43","0","""""","9.9"
"32","43","0","""""","9.9"
"33","43","0","""""","9.9"
"34","43","0","""""","9.9"
"35","43","0","""""","9.9"
"36","43","0","""""","9.9"
"37","43","0","""""","9.9"
"38","43","0","""""","9.9"
"39","43","0","""""","9.9"
"40","43","0","""""","9.9"
"41","43","0","""""","9.9"
"42","43","0","""""","9.9"
"43","43","0","""""","9.9"
"44","43","0","""""","9.9"
"45","43","0","""""","9.9"
"-45","42","0","""""","9.9"
"-44","42","0","""""","9.9"
"-43","42","0","""""","9.9"
"-42","42","0","""""","9.9"
"-41","42","0","""""","9.9"
"-40","42","0","""""","9.9"
"-39","42","0","""""","9.9"
"-38","42","0","""""","9.9"
"-37","42","0","""""","9.9"
"-36","42","0","""""","9.9"
"-35","42","0","""""","9.9"
"-34","42","0","""""","9.9"
"-33","42","0","""""","9.9"
"-32","42","0","""""","9.9"
"-31","42","0","""""","9.9"
"-30","42","0","""""","9.9"
"-29","42","0","""""","9.9"
"-28","42","0","""""","9.9"
"-27","42","0","""""","9.9"
"-26","42","0","""""","9.9"
"-25","42","0","""""","9.9"
"-24","42","0","""""","9.9"
"-23","42","0","""""","9.9"
"-22","42","0","""""","9.9"
"-21","42","0","""""","9.9"
"-20","42","0","""""","9.9"
"-19","42","0","""""","9.9"
"-18","42","0","""""","9.9"
"-17","42","0","""""","9.9"
"-16","42","0","""""","9.9"
"-15","42","0","""""","9.9"
"-14","42","0","""""","9.9"
"-13","42","0","""""","9.9"
"-12","42","0","""""","9.9"
"-11","42","0","""""","9.9"
"-10","42","0","""""","9.9"
"-9","42","0","""""","9.9"
"-8","42","0","""""","9.9"
"-7","42","0","""""","9.9"
"-6","42","0","""""","9.9"
"-5","42","0","""""","9.9"
"-4","42","0","""""","9.9"
"-3","42","0","""""","9.9"
"-2","42","0","""""","9.9"
"-1","42","0","""""","9.9"
"0","42","0","""""","9.9"
"1","42","0","""""","9.9"
"2","42","0","""""","9.9"
"3","42","0","""""","9.9"
"4","42","0","""""","9.9"
"5","42","0","""""","9.9"
"6","42","0","""""","9.9"
"7","42","0","""""","9.9"
"8","42","0","""""","9.9"
"9","42","0","""""","9.9"
"10","42","0","""""","9.9"
"11","42","0","""""","9.9"
"12","42","0","""""","9.9"
"13","42","0","""""","9.9"
"14","42","0","""""","9.9"
"15","42","0","""""","9.9"
"16","42","0","""""","9.9"
"17","42","0","""""","9.9"
"18","42","0","""""","9.9"
"19","42","0","""""","9.9"
"20","42","0","""""","9.9"
"21","42","0","""""","9.9"
"22","42","0","""""","9.9"
"23","42","0","""""","9.9"
"24","42","0","""""","9.9"
"25","42","0","""""","9.9"
"26","42","0","""""","9.9"
"27","42","0","""""","9.9"
"28","42","0","""""","9.9"
"29","42","0","""""","9.9"
"30","42","0","""""","9.9"
"31","42","0","""""","9.9"
"32","42","0","""""","9.9"
"33","42","0","""""","9.9"
"34","42","0","""""","9.9"
"35","42","0","""""","9.9"
"36","42","0","""""","9.9"
"37","42","0","""""","9.9"
"38","42","0","""""","9.9"
"39","42","0","""""","9.9"
"40","42","0","""""","9.9"
"41","42","0","""""","9.9"
"42","42","0","""""","9.9"
"43","42","0","""""","9.9"
"44","42","0","""""","9.9"
"45","42","0","""""","9.9"
"-45","41","0","""""","9.9"
"-44","41","0","""""","9.9"
"-43","41","0","""""","9.9"
"-42","41","0","""""","9.9"
"-41","41","0","""""","9.9"
"-40","41","0","""""","9.9"
"-39","41","0","""""","9.9"
